multiplier
0.4578
0.439
0.4243
0.4061
0.3946
0.3892
0.3877
0.3827
0.3742
0.3697
0.3674
0.3634
0.3605
0.3602
0.3621
0.3603
0.3594
0.402
0.4374
0.4746
0.5149
0.6181
0.7356
0.8599
0.9829
1.0525
1.1071
1.1595
1.1805
1.1529
1.1104
1.0678
0.9987
0.9414
0.9029
0.8733
0.7957
0.7641
0.7776
0.8148
0.8547
0.8293
0.8711
0.9002
0.8944
0.8306
0.8076
0.804
0.8183
0.8513
0.835
0.8272
0.8103
0.7514
0.7358
0.7413
0.8027
0.6214
0.5058
0.458
0.4151
0.413
0.4059
0.3753
0.3807
0.3684
0.3812
0.417
0.4497
0.5126
0.599
0.6701
0.7338
0.7691
0.8189
0.8852
0.98
1.0225
1.0195
0.9974
0.969
0.9388
0.9149
0.887
0.8459
0.811
0.7659
0.7244
0.6771
0.6423
0.6132
0.5758
0.5368
0.5118
0.492
0.4683
