multiplier
0.769
0.7482
0.7385
0.7289
0.724
0.7154
0.7034
0.6879
0.6817
0.6702
0.6654
0.654
0.6436
0.6238
0.6087
0.5931
0.5744
0.5425
0.5206
0.5053
0.4937
0.5025
0.5217
0.5362
0.5488
0.532
0.5044
0.4656
0.407
0.3498
0.3131
0.2704
0.201
0.1586
0.1058
0.0874
0.0923
0.0947
0.0975
0.1007
0.1043
0.1056
0.1069
0.1083
0.1096
0.1106
0.1114
0.1122
0.113
0.113
0.113
0.113
0.1129
0.1121
0.1113
0.1105
0.1098
0.1052
0.1012
0.0976
0.0945
0.0917
0.0892
0.0869
0.0848
0.0865
0.105
0.1571
0.239
0.3249
0.4001
0.4664
0.5257
0.5858
0.6514
0.7325
0.8332
0.957
1.0065
1.0261
1.0253
1.0133
1.0179
1.0064
0.9942
0.9816
0.9741
0.9611
0.9389
0.9198
0.8879
0.8736
0.8476
0.8294
0.8048
0.7875
