multiplier
0.3108
0.2921
0.2808
0.2683
0.2552
0.2441
0.2399
0.2355
0.232
0.2312
0.2315
0.2319
0.2329
0.2381
0.238
0.241
0.2446
0.2674
0.2869
0.3079
0.3289
0.392
0.4683
0.554
0.6291
0.7439
0.8439
0.9389
1.0173
1.102
1.1897
1.2553
1.416
1.5599
1.5083
1.5622
1.6315
1.7303
1.8343
2.0313
1.9564
1.9986
1.9297
2.1385
2.153
1.8795
1.7129
1.5863
1.5069
1.4756
1.4528
1.41
1.2601
1.4449
1.2851
1.1092
1.1952
0.9533
0.7142
0.6031
0.579
0.4759
0.4482
0.4138
0.4578
0.5718
0.6021
0.557
0.4961
0.4848
0.4512
0.4157
0.3812
0.3859
0.3888
0.3971
0.4161
0.4296
0.419
0.4081
0.3957
0.3871
0.3775
0.3696
0.3614
0.3623
0.3588
0.3601
0.3545
0.3494
0.3465
0.3445
0.3336
0.3282
0.3203
0.3192
