multiplier
0.5852
0.5704
0.5616
0.5588
0.5564
0.5482
0.539
0.5258
0.5186
0.5135
0.5113
0.5091
0.5059
0.5042
0.4977
0.4979
0.5001
0.51
0.5183
0.5285
0.5409
0.5564
0.5928
0.6265
0.6517
0.6587
0.6706
0.6633
0.6419
0.5821
0.5292
0.483
0.4449
0.4049
0.3737
0.3473
0.326
0.2899
0.2917
0.274
0.2814
0.2983
0.2313
0.1937
0.1782
0.1605
0.1568
0.1512
0.1364
0.1316
0.1232
0.1295
0.1206
0.0968
0.0825
0.0936
0.1082
0.1035
0.1095
0.1553
0.1644
0.1702
0.1828
0.1541
0.1966
0.2424
0.2803
0.2893
0.3166
0.4039
0.4511
0.4934
0.5257
0.5702
0.6284
0.7073
0.7941
0.8634
0.9037
0.917
0.9251
0.9198
0.9091
0.8973
0.8896
0.8805
0.8625
0.8511
0.8285
0.8006
0.7713
0.7435
0.7055
0.6786
0.6497
0.6228
