multiplier
0.1886
0.1822
0.1755
0.1702
0.1634
0.1646
0.1655
0.1676
0.1699
0.1814
0.1928
0.2047
0.2132
0.2725
0.3243
0.3706
0.4126
0.494
0.5566
0.6043
0.6427
0.6573
0.6731
0.6843
0.6992
0.7339
0.7465
0.7441
0.7199
0.6523
0.5495
0.4996
0.4312
0.355
0.2593
0.1863
0.1055
0.0982
0.09
0.0805
0.0696
0.066
0.0624
0.0586
0.0548
0.0531
0.0514
0.0499
0.0484
0.0491
0.0497
0.0503
0.0508
0.0537
0.0563
0.0587
0.061
0.0739
0.0852
0.0951
0.1796
0.3035
0.3129
0.2326
0.2056
0.3916
0.485
0.5167
0.5394
0.4945
0.4629
0.4441
0.4386
0.4161
0.3702
0.347
0.3196
0.3289
0.3089
0.2775
0.2423
0.2356
0.2281
0.2208
0.2111
0.2097
0.2082
0.2067
0.2031
0.1983
0.1929
0.1884
0.1827
0.1824
0.1801
0.182
