multiplier
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.215
0.6
0.6492
0.7388
0.9683
0.9771
0.9771
0.9771
0.9775
0.9771
0.9775
0.9779
0.9779
0.9775
0.9783
0.9833
0.9833
0.9829
0.9833
0.9829
0.9829
0.9829
0.9829
0.9792
0.9767
0.9767
0.9729
0.9733
0.9746
0.9754
0.9762
0.9754
0.9754
0.9758
0.9767
0.9771
0.9775
0.9775
0.9771
0.9771
0.9771
0.9775
0.9771
0.9775
0.9775
0.9771
0.9771
0.9775
0.9775
0.9771
0.9775
0.9775
0.9775
0.9779
0.9775
0.9775
0.9771
0.9767
0.9767
0.9771
0.9767
0.9767
0.9767
0.9771
0.9775
0.9771
0.9775
0.9775
0.9771
0.9771
0.9775
0.9771
0.9771
0.9775
0.9775
0.9775
0.9775
0.9779
0.9775
