multiplier
0.3226
0.3036
0.2869
0.2736
0.2587
0.2534
0.2489
0.2459
0.2407
0.2423
0.2449
0.2422
0.2434
0.2459
0.2502
0.2555
0.2594
0.2804
0.2987
0.3184
0.3381
0.398
0.4653
0.5382
0.6186
0.725
0.8436
0.9467
1.0585
1.1933
1.313
1.4511
1.5308
1.6208
1.6669
1.8107
1.8966
1.9309
1.9999
2.176
2.3143
2.4559
2.6214
2.3513
2.2133
2.0667
2.1507
2.2091
2.0795
2.0281
1.719
1.6027
1.351
1.3663
1.1245
0.8573
0.8333
0.726
0.5935
0.5505
0.537
0.4715
0.4161
0.3982
0.4189
0.4221
0.3879
0.3634
0.3654
0.3829
0.3899
0.3803
0.347
0.3535
0.3799
0.3952
0.4176
0.4346
0.4231
0.4087
0.3901
0.3815
0.3721
0.3636
0.3551
0.3587
0.3614
0.3569
0.3545
0.348
0.3427
0.3391
0.3306
0.3251
0.3207
0.3197
