multiplier
0.2607
0.2452
0.2303
0.216
0.2023
0.1866
0.1718
0.1577
0.1445
0.1373
0.1304
0.1237
0.1172
0.111
0.105
0.0992
0.0936
0.0871
0.0808
0.0749
0.0692
0.0625
0.0562
0.0503
0.0449
0.0415
0.0383
0.0353
0.0324
0.0292
0.0262
0.0234
0.0209
0.0194
0.0181
0.0168
0.0155
0.0151
0.0148
0.0144
0.014
0.0137
0.0134
0.0131
0.0128
0.011
0.0093
0.0079
0.0065
0.0055
0.0045
0.0037
0.003
0.0036
0.0042
0.005
0.0058
0.0082
0.0113
0.0149
0.0193
0.0261
0.0344
0.0443
0.0559
0.0656
0.0763
0.0881
0.1011
0.1032
0.1054
0.1076
0.1098
0.1088
0.1078
0.1068
0.1058
0.1076
0.1094
0.1112
0.113
0.1139
0.1147
0.1155
0.1164
0.103
0.0908
0.0795
0.0692
0.0625
0.0562
0.0503
0.0449
0.0433
0.0418
0.0403
