multiplier
0.9531
0.9432
0.9289
0.9156
0.9077
0.9012
0.8868
0.882
0.8752
0.8573
0.8414
0.8279
0.8083
0.77
0.7357
0.7104
0.6873
0.6341
0.6015
0.5799
0.569
0.6055
0.6537
0.6983
0.7341
0.7343
0.7123
0.7027
0.6763
0.6831
0.6731
0.6645
0.6602
0.6856
0.7037
0.7497
0.7954
0.8046
0.7871
0.7982
0.8456
0.8283
0.8407
0.8534
0.8921
0.8959
0.8229
0.8295
0.8397
0.8004
0.8006
0.7732
0.7103
0.6336
0.6081
0.5557
0.4985
0.4393
0.4233
0.3724
0.3368
0.3031
0.2817
0.2604
0.2456
0.264
0.2803
0.2919
0.2966
0.3669
0.4237
0.4748
0.5221
0.5713
0.6205
0.7064
0.8402
0.9595
1.0172
1.0363
1.054
1.0549
1.0568
1.0537
1.0357
1.0258
1.02
1.0083
0.9858
0.9621
0.9337
0.9074
0.8911
0.8578
0.8354
0.8235
