multiplier
0.795
0.787
0.7717
0.7559
0.7462
0.7378
0.73
0.7133
0.703
0.689
0.6827
0.6767
0.659
0.6435
0.6276
0.6127
0.5998
0.564
0.5414
0.5301
0.5178
0.5244
0.5448
0.5604
0.584
0.5716
0.5499
0.5097
0.4414
0.3866
0.3185
0.2553
0.1998
0.1421
0.0976
0.0874
0.0923
0.0947
0.0975
0.1007
0.1043
0.1056
0.1069
0.1083
0.1096
0.1106
0.1114
0.1122
0.113
0.113
0.113
0.113
0.1129
0.1121
0.1113
0.1105
0.1098
0.1052
0.1012
0.0976
0.0945
0.0917
0.0892
0.0869
0.0848
0.0865
0.1402
0.2299
0.293
0.3742
0.4091
0.4896
0.5948
0.6562
0.7685
0.8915
1.0447
1.0968
1.1058
1.1076
1.1038
1.0918
1.0834
1.0708
1.058
1.0478
1.0252
0.9918
0.9719
0.9414
0.9044
0.8859
0.8711
0.836
0.8154
0.802
