multiplier
0.5635
0.529
0.5139
0.4755
0.4393
0.4377
0.4619
0.4496
0.4561
0.458
0.4388
0.4161
0.3969
0.3836
0.3638
0.3201
0.3108
0.2935
0.2754
0.278
0.2699
0.2903
0.3125
0.3316
0.3553
0.4077
0.4646
0.5198
0.5638
0.6331
0.7087
0.793
0.8965
0.991
1.117
1.2648
1.4079
1.5045
1.5822
1.6252
1.6397
1.5749
1.4499
1.3755
1.3914
1.3614
1.2973
1.2632
1.1437
0.883
0.6887
0.7156
0.8475
0.9295
0.7496
0.7095
0.7551
0.7741
0.773
0.8286
0.8159
0.8577
0.8896
0.877
0.8048
0.6535
0.6697
0.7372
0.7389
0.6659
0.6685
0.7119
0.6979
0.6152
0.5931
0.5585
0.5201
0.553
0.4897
0.386
0.3095
0.2786
0.2404
0.2317
0.2028
0.2512
0.2445
0.2172
0.1711
0.125
0.1575
0.2122
0.0965
0.0652
0.1271
0.2135
