multiplier
1.0214
1.0087
1.0021
1.0029
1.0118
1.001
0.9876
0.9713
0.9638
0.9477
0.941
0.9412
0.9226
0.9127
0.879
0.8191
0.8067
0.75
0.7236
0.7011
0.4722
0.5868
0.5976
0.581
0.5849
0.6092
0.6155
0.6238
0.6177
0.5783
0.5032
0.4118
0.3377
0.2968
0.2745
0.2621
0.2413
0.2091
0.1579
0.1354
0.1982
0.1234
0.0896
0.0972
0.0503
0.0505
0.0507
0.0509
0.0512
0.0516
0.052
0.0525
0.0529
0.0541
0.0554
0.0566
0.0578
0.0614
0.0649
0.0683
0.0717
0.0753
0.0786
0.0817
0.0846
0.0879
0.0909
0.1103
0.1487
0.2597
0.3856
0.4626
0.5241
0.6047
0.6872
0.7793
0.9046
1.0369
1.1153
1.1519
1.1792
1.1869
1.1888
1.2016
1.2153
1.218
1.2255
1.2308
1.2134
1.1978
1.1615
1.1372
1.1001
1.0559
1.0242
1.0063
