multiplier
0.1908
0.1839
0.1782
0.1724
0.1667
0.1675
0.1679
0.1684
0.1704
0.1812
0.1912
0.203
0.2138
0.2747
0.3275
0.3744
0.4191
0.5002
0.5631
0.6098
0.6495
0.6561
0.6779
0.696
0.7035
0.7219
0.7255
0.683
0.6279
0.5495
0.4619
0.3885
0.3309
0.2492
0.1658
0.1166
0.1055
0.0982
0.09
0.0805
0.0696
0.066
0.0624
0.0586
0.0548
0.0531
0.0514
0.0499
0.0484
0.0491
0.0497
0.0503
0.0508
0.0537
0.0563
0.0587
0.061
0.0739
0.0852
0.0951
0.1039
0.1118
0.1721
0.2349
0.3738
0.4923
0.6181
0.7194
0.7863
0.8023
0.7713
0.5717
0.3982
0.3823
0.3653
0.3523
0.3307
0.3448
0.3243
0.2901
0.2538
0.2494
0.2408
0.233
0.2245
0.2228
0.2202
0.2176
0.2151
0.2112
0.2064
0.2005
0.195
0.1936
0.1919
0.1937
