multiplier
0.2306
0.2236
0.2169
0.2102
0.2039
0.2057
0.2075
0.2096
0.211
0.217
0.2264
0.2372
0.2476
0.3112
0.3648
0.4116
0.451
0.5245
0.5765
0.6088
0.618
0.6203
0.6226
0.6059
0.616
0.6532
0.6853
0.7136
0.7387
0.7649
0.7832
0.7764
0.7845
0.7577
0.7486
0.7109
0.6437
0.5962
0.5547
0.5046
0.394
0.34
0.3247
0.2727
0.1989
0.1706
0.1748
0.2456
0.3219
0.3606
0.3496
0.3067
0.2747
0.246
0.2418
0.2247
0.2224
0.2531
0.241
0.2789
0.3322
0.3823
0.4001
0.3876
0.3484
0.335
0.3859
0.3993
0.4
0.3836
0.3528
0.32
0.3264
0.356
0.3972
0.3806
0.374
0.3569
0.3292
0.2966
0.2617
0.2585
0.2502
0.2417
0.2335
0.2322
0.2275
0.2197
0.2084
0.1954
0.1821
0.1707
0.1649
0.1648
0.164
0.1648
