multiplier
0.7074
0.6851
0.6679
0.6578
0.651
0.6481
0.641
0.6388
0.6327
0.629
0.6242
0.6189
0.6135
0.5722
0.5373
0.5096
0.4858
0.4612
0.4449
0.4305
0.423
0.4381
0.4585
0.4788
0.4947
0.519
0.5331
0.5396
0.5286
0.5061
0.4698
0.4287
0.39
0.3104
0.2214
0.2016
0.1579
0.1427
0.1151
0.1449
0.1217
0.1232
0.1248
0.1263
0.1279
0.1283
0.1286
0.1289
0.1291
0.1286
0.128
0.1275
0.1271
0.1257
0.1244
0.1232
0.122
0.1166
0.1118
0.1076
0.1039
0.1006
0.1106
0.0999
0.1068
0.2444
0.3222
0.2922
0.2906
0.313
0.3212
0.3558
0.4588
0.6978
0.7499
0.8218
0.9393
1.0292
1.0478
1.0518
1.0572
1.0601
1.0471
1.0322
1.0235
0.9957
0.9733
0.944
0.8967
0.8618
0.8275
0.7956
0.7548
0.7164
0.7153
0.7466
