multiplier
0.6354
0.7174
0.6265
0.5998
0.7362
0.3483
0.3119
0.2245
0.2078
0.2076
0.2074
0.6759
0.7721
0.6024
0.5805
0.6222
0.2694
0.1953
0.4876
0.5113
0.4959
0.5065
0.5035
0.4231
0.1378
0.1361
0.1344
0.1329
0.1841
0.2792
0.3165
0.1497
0.2833
0.2554
0.1866
0.2274
0.2953
0.3547
0.523
0.6746
0.7412
0.9105
1.1945
1.1304
1.3276
1.0816
0.7379
0.5554
0.3593
0.4556
0.4013
0.5013
0.2173
0.1335
0.1324
0.1314
0.1303
0.129
0.1276
0.1263
0.125
0.1222
0.1196
0.117
0.1145
0.1117
0.1091
0.1108
0.281
0.1034
0.1024
0.1014
0.1005
0.1013
0.1022
0.1031
0.1039
0.1059
0.108
0.1102
0.1126
0.1158
0.1192
0.1229
0.1269
0.1323
0.1384
0.1451
0.1528
0.1578
0.1632
0.1692
0.1758
0.1796
0.1836
0.1878
