multiplier
0.8163
0.8072
0.7934
0.7777
0.7696
0.7627
0.7571
0.7535
0.7513
0.7418
0.7327
0.7235
0.7168
0.6579
0.6081
0.5696
0.5353
0.497
0.4754
0.4627
0.4571
0.5062
0.5687
0.6307
0.6872
0.7515
0.8105
0.8464
0.8769
0.8666
0.8391
0.8239
0.8129
0.8342
0.8767
0.9002
0.9788
0.9952
0.9806
1.0061
1.029
0.9618
0.9192
0.8726
0.8546
0.8594
0.8657
0.8873
0.9107
0.8421
0.8125
0.8017
0.8162
0.6276
0.5464
0.4701
0.3981
0.3204
0.2661
0.2148
0.1968
0.2059
0.2187
0.2213
0.2319
0.2519
0.2595
0.2583
0.2732
0.3602
0.4488
0.5253
0.5969
0.6978
0.823
0.9957
1.2024
1.2731
1.3156
1.3381
1.3647
1.3674
1.3549
1.3567
1.3485
1.3267
1.2951
1.2494
1.201
1.1389
1.0885
1.042
0.9914
0.9585
0.9173
0.884
