multiplier
0.3481
0.334
0.3197
0.3074
0.2936
0.2918
0.2925
0.2922
0.2934
0.2943
0.2942
0.2946
0.295
0.2914
0.2889
0.2844
0.2814
0.2698
0.2627
0.2568
0.2518
0.2694
0.2893
0.3069
0.3268
0.3699
0.4178
0.4497
0.4671
0.5037
0.522
0.5559
0.5685
0.5576
0.5457
0.5481
0.6374
0.6172
0.6213
0.728
0.5743
0.5756
0.71
0.7028
0.5135
0.4902
0.3834
0.4418
0.4155
0.404
0.2856
0.4002
0.4313
0.3115
0.3765
0.423
0.5562
0.5374
0.4561
0.3635
0.3037
0.3906
0.41
0.4865
0.4949
0.494
0.4805
0.5094
0.5109
0.4969
0.4867
0.4722
0.4635
0.4533
0.4414
0.4269
0.4109
0.42
0.4107
0.3876
0.3643
0.3607
0.3594
0.3594
0.3554
0.3574
0.361
0.3674
0.372
0.3733
0.3693
0.3689
0.3685
0.362
0.357
0.3517
