multiplier
0.3874
0.3795
0.3732
0.3646
0.3583
0.3535
0.352
0.3488
0.3441
0.3417
0.3386
0.337
0.3331
0.3315
0.3079
0.289
0.3039
0.3002
0.3178
0.292
0.3379
0.3488
0.3668
0.3896
0.4021
0.4158
0.4232
0.4211
0.4199
0.4125
0.4107
0.4152
0.411
0.36
0.3696
0.3516
0.277
0.26
0.2178
0.2283
0.2436
0.254
0.2794
0.3206
0.3192
0.2975
0.2844
0.2194
0.2071
0.2141
0.2116
0.1493
0.1736
0.1747
0.1073
0.1005
0.115
0.1
0.1
0.1
0.1
0.1
0.1151
0.1496
0.1519
0.1733
0.1963
0.2137
0.2367
0.2897
0.3215
0.3399
0.3606
0.3976
0.437
0.4819
0.5386
0.5551
0.5591
0.563
0.5606
0.5606
0.5638
0.5598
0.5528
0.5457
0.5378
0.5339
0.5181
0.5079
0.4898
0.4717
0.4528
0.4386
0.426
0.4126
