multiplier
0.1896
0.1827
0.1776
0.1704
0.1582
0.0353
0.036
0.0366
0.0372
0.0396
0.042
0.0444
0.0468
0.0592
0.3021
0.3482
0.3622
0.4215
0.4535
0.4707
0.4904
0.5349
0.5821
0.6306
0.6866
0.7676
0.8624
0.9574
1.0166
1.0561
1.0963
1.1394
1.1766
1.151
1.0852
0.9797
0.8708
0.7777
0.6765
0.5353
0.4336
0.4227
0.3838
0.3803
0.3401
0.3075
0.2981
0.3067
0.3308
0.3517
0.3022
0.3395
0.3754
0.3022
0.268
0.2762
0.3023
0.2974
0.3043
0.3285
0.3452
0.3507
0.2956
0.3227
0.3482
0.3967
0.4363
0.4125
0.394
0.3933
0.4059
0.3602
0.3437
0.3366
0.3329
0.3256
0.3242
0.3232
0.3014
0.2716
0.2375
0.232
0.2251
0.2167
0.2091
0.2073
0.2042
0.2016
0.1992
0.1933
0.1896
0.1857
0.1813
0.1795
0.1798
0.1808
