multiplier
0.5823
0.5738
0.5659
0.5576
0.5472
0.5285
0.5233
0.5134
0.5086
0.5081
0.5017
0.4938
0.4909
0.494
0.4958
0.4995
0.509
0.5504
0.584
0.6183
0.654
0.7049
0.7655
0.8319
0.8924
0.9023
0.9024
0.8576
0.7959
0.7084
0.587
0.4724
0.3743
0.3306
0.2977
0.2161
0.194
0.1478
0.1207
0.1289
0.0819
0.0561
0.0569
0.0578
0.0587
0.0611
0.0634
0.0658
0.0682
0.0698
0.0713
0.0729
0.0744
0.0764
0.0785
0.0806
0.0826
0.0839
0.0852
0.0864
0.0877
0.1795
0.2327
0.2829
0.191
0.2673
0.3104
0.3293
0.3894
0.4327
0.4964
0.5599
0.6046
0.6381
0.7204
0.8309
0.9704
1.0775
1.1126
1.1174
1.1212
1.1115
1.091
1.0627
1.0349
1.0067
0.9721
0.9364
0.8896
0.8509
0.7922
0.746
0.7002
0.666
0.6325
0.5965
