multiplier
0.6111
0.6042
0.5985
0.5951
0.5911
0.5797
0.5694
0.562
0.5526
0.5474
0.5423
0.5371
0.5329
0.5313
0.5287
0.528
0.5263
0.5366
0.5472
0.5566
0.5702
0.5801
0.599
0.6245
0.6474
0.659
0.6632
0.6586
0.6388
0.5742
0.5046
0.4339
0.368
0.3183
0.2884
0.2626
0.2841
0.303
0.2889
0.2679
0.2262
0.2026
0.2531
0.3184
0.3352
0.3206
0.2863
0.2335
0.1793
0.1387
0.1025
0.1382
0.0835
0.0816
0.075
0.1119
0.1549
0.2026
0.2347
0.231
0.3217
0.3826
0.362
0.3406
0.2767
0.3385
0.3325
0.3277
0.3663
0.4036
0.4534
0.4499
0.5144
0.5729
0.6293
0.6939
0.7832
0.8705
0.9159
0.9366
0.9398
0.9303
0.9175
0.9057
0.8896
0.8826
0.8595
0.8378
0.8154
0.7895
0.7583
0.7277
0.6958
0.6747
0.6497
0.6276
