multiplier
0.8351
0.8231
0.8169
0.8111
0.8072
0.7885
0.7818
0.7701
0.7647
0.7476
0.7356
0.7138
0.6973
0.6628
0.6334
0.6113
0.5912
0.549
0.5272
0.5092
0.4942
0.5436
0.5953
0.6631
0.7164
0.7307
0.7279
0.706
0.6809
0.6749
0.6529
0.6332
0.6745
0.7905
0.8152
0.8549
0.918
0.9312
0.8997
0.9277
1.077
1.0633
1.0604
1.0528
1.0578
0.8308
0.8275
0.8299
0.8002
0.7534
0.7083
0.6255
0.5973
0.5438
0.4933
0.4449
0.3902
0.3189
0.269
0.2137
0.1759
0.1837
0.2018
0.2127
0.2216
0.2509
0.3057
0.3036
0.2877
0.4572
0.543
0.5954
0.6422
0.6825
0.7552
0.8678
1.0166
1.2241
1.2605
1.2741
1.285
1.2842
1.2725
1.264
1.2524
1.2411
1.2296
1.2122
1.1768
1.1576
1.1367
1.099
1.0602
1.0279
0.9942
0.9645
