multiplier
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0018
0.0037
0.0055
0.0074
0.0366
0.0658
0.0949
0.1241
0.1711
0.218
0.265
0.3119
0.3665
0.421
0.4756
0.5301
0.5762
0.6224
0.6686
0.7147
0.7541
0.7936
0.833
0.8724
0.875
0.8777
0.8803
0.8829
0.8566
0.8303
0.804
0.7777
0.7677
0.7578
0.7478
0.7378
0.6954
0.6529
0.6104
0.5679
0.512
0.4561
0.4002
0.3442
0.2996
0.2549
0.2102
0.1655
0.1312
0.0968
0.0624
0.0281
0.0211
0.014
0.007
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
