multiplier
0.774
0.7515
0.7394
0.7291
0.7199
0.713
0.7056
0.6921
0.6877
0.6822
0.6823
0.6775
0.6696
0.6644
0.6622
0.6635
0.6436
0.6395
0.6291
0.6289
0.6259
0.66
0.7118
0.7624
0.8141
0.8626
0.914
0.9689
1.0144
1.0401
1.0266
1.0029
0.9961
0.9385
0.9602
0.9461
1.0766
1.0225
0.8941
0.8076
0.8829
0.8835
0.902
0.7304
0.6979
0.6639
0.6323
0.6473
0.6213
0.5844
0.5821
0.5401
0.4976
0.4633
0.4708
0.5811
0.5197
0.4514
0.4001
0.3854
0.422
0.3848
0.3792
0.3834
0.3936
0.4242
0.4316
0.4602
0.5052
0.592
0.6694
0.6977
0.7286
0.7763
0.8101
0.8767
0.9753
1.0802
1.1199
1.1249
1.1295
1.1311
1.1292
1.1167
1.1044
1.0862
1.0697
1.0429
1.0228
1.0053
0.967
0.9371
0.8987
0.8721
0.8408
0.8096
