multiplier
0.6726
0.6594
0.6497
0.6438
0.6353
0.6276
0.6229
0.6169
0.6171
0.6095
0.6072
0.6005
0.5969
0.5626
0.5299
0.5054
0.4813
0.4569
0.4424
0.4339
0.4305
0.4471
0.4702
0.4973
0.5202
0.5458
0.5621
0.5576
0.5278
0.472
0.3779
0.2766
0.1914
0.1574
0.1597
0.2038
0.2096
0.1088
0.1125
0.1168
0.1421
0.2354
0.1248
0.1263
0.1279
0.1283
0.1286
0.1289
0.1291
0.1286
0.128
0.1275
0.1271
0.1257
0.1244
0.1232
0.122
0.1166
0.1118
0.1076
0.1039
0.1006
0.0976
0.0988
0.1525
0.172
0.2124
0.3093
0.3791
0.386
0.4343
0.494
0.5213
0.5853
0.6723
0.7674
0.8847
1.0079
1.0683
1.0913
1.1023
1.1002
1.0947
1.0866
1.0865
1.078
1.0502
1.0161
0.9691
0.926
0.8875
0.8405
0.7918
0.7607
0.735
0.7031
