Timestamp,WindSpeed_ms,WindPower_kW,WindPower_pu
2025-08-07 01:45:00,6.965,1354.824168532465,0.06774120842662325
2025-08-07 02:00:00,6.81,1181.0198575208624,0.05905099287604312
2025-08-07 02:15:00,6.615,984.3450722572769,0.049217253612863845
2025-08-07 02:30:00,6.42,810.8149969468755,0.04054074984734377
2025-08-07 02:45:00,6.225,658.9807653165071,0.032949038265825355
2025-08-07 03:00:00,6.03,527.3935110930187,0.026369675554650935
2025-08-07 03:15:00,5.8775,437.6579233665788,0.02188289616832894
2025-08-07 03:30:00,5.725,358.7263382861793,0.017936316914308966
2025-08-07 03:45:00,5.5725,289.9057546305719,0.014495287731528595
2025-08-07 04:00:00,5.42,230.50317117850594,0.011525158558925297
2025-08-07 04:15:00,5.26,177.5461347445552,0.00887730673722776
2025-08-07 04:30:00,5.1,133.39303887645016,0.006669651943822508
2025-08-07 04:45:00,4.94,97.2435253409323,0.004862176267046615
2025-08-07 05:00:00,4.78,68.29723590474258,0.003414861795237129
2025-08-07 05:15:00,4.59,42.17476898025644,0.002108738449012822
2025-08-07 05:30:00,4.4,23.741095053938558,0.001187054752696928
2025-08-07 05:45:00,4.21,11.655965805007122,0.0005827982902503561
2025-08-07 06:00:00,4.02,4.579132912680632,0.00022895664563403158
2025-08-07 06:15:00,3.8749999999999996,1.7173824547119825,8.586912273559912e-05
2025-08-07 06:30:00,3.7299999999999995,0.3962385507836329,1.9811927539181645e-05
2025-08-07 06:45:00,3.585,0.01999999999999997,9.999999999999985e-07
2025-08-07 07:00:00,3.44,0.0,0.0
2025-08-07 07:15:00,3.3925,0.0,0.0
2025-08-07 07:30:00,3.3449999999999998,0.0,0.0
2025-08-07 07:45:00,3.2975,0.0,0.0
2025-08-07 08:00:00,3.25,0.0,0.0
2025-08-07 08:15:00,3.285,0.0,0.0
2025-08-07 08:30:00,3.3200000000000003,0.0,0.0
2025-08-07 08:45:00,3.355,0.0,0.0
2025-08-07 09:00:00,3.39,0.0,0.0
2025-08-07 09:15:00,3.425,0.0,0.0
2025-08-07 09:30:00,3.46,0.0,0.0
2025-08-07 09:45:00,3.495,0.0,0.0
2025-08-07 10:00:00,3.53,0.0008792998168125211,4.3964990840626057e-08
2025-08-07 10:15:00,3.5349999999999997,0.0013962955424383927,6.981477712191964e-08
2025-08-07 10:30:00,3.54,0.00208426623244454,1.0421331162222701e-07
2025-08-07 10:45:00,3.545,0.002967636881742303,1.4838184408711514e-07
2025-08-07 11:00:00,3.55,0.004070832485243189,2.0354162426215947e-07
2025-08-07 11:15:00,3.6149999999999998,0.04952981884795411,2.4764909423977056e-06
2025-08-07 11:30:00,3.6799999999999997,0.1899287604315074,9.49643802157537e-06
2025-08-07 11:45:00,3.745,0.4789293710563817,2.3946468552819086e-05
2025-08-07 12:00:00,3.81,0.9701933645430494,4.850966822715247e-05
2025-08-07 12:15:00,3.925,2.4999999999999973,0.00012499999999999987
2025-08-07 12:30:00,4.04,5.128076531650724,0.00025640382658253624
2025-08-07 12:45:00,4.154999999999999,9.151601872582917,0.00045758009362914585
2025-08-07 13:00:00,4.27,14.867754935884362,0.0007433877467942181
2025-08-07 13:15:00,4.3549999999999995,20.355021371870514,0.0010177510685935257
2025-08-07 13:30:00,4.4399999999999995,27.049346631386072,0.0013524673315693037
